Codigo;Produto ;Tipo;Arg1;Arg2;Arg3;DataInicio;DataFinal;Setor
279030;Due Feline Nuggets Gatos Carne 40gr;PAGLEV;4;3;;06/08/2026;30/09/2026;Petiscos Gatos
303834;Due Vita Comprimido Fcil Ces 25gr;FIDELIDADE;24.99;19.99;;02/07/2026;30/09/2026;Petiscos Gatos
279027;Due Feline Nuggets Gatos Carne 80gr;OUTRA_D;30.00%;2;;03/09/2026;30/09/2026;Petiscos Gatos
279025;Due Feline Nuggets Gatos Salmo 80gr;OUTRA_D;30.00%;2;;03/09/2026;30/09/2026;Petiscos Gatos
36251;Hana Petisco Gato Adulto Catnip Sensations 60gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Petiscos Gatos
14247;Dreamies Gato Frango 40gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Petiscos Gatos
276264;Dreamies Gato Salmao 40gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Petiscos Gatos
3865;Golden Cao Power Adulto Frango 15kg;OUTRA_D;30.00%;2;;03/09/2026;16/09/2026;Rao Ces
42428;Dog Excellence Essence Adulto - 15kg;FIDELIDADE;185.99;158.09;;03/09/2026;30/09/2026;Rao Ces
14749;Dog Excellence Adulto Rg Cordeiro 15kg;FIDELIDADE;225.99;192.09;;03/09/2026;30/09/2026;Rao Ces
16343;Golden Cao Special Adulto Frango 15kg;OUTRA_D;30.00%;2;;03/09/2026;16/09/2026;Rao Ces
302660;Raguife Premium Select - Ces Adulto Raas Medias E Grandes 15 Kg;FIDELIDADE;105.99;90.99;;20/08/2026;23/09/2026;Rao Ces
38178;Origens Caes Class Carne E Frango Med 20kg;FIDELIDADE;199.99;179.99;;27/08/2026;09/09/2026;Rao Ces
301950;Golden Cao Special Adulto Lv 15kg Pg 14kg;OUTRA_D;30.00%;2;;03/09/2026;16/09/2026;Rao Ces
14747;Dog Excellence Senior Rp 10.1kg;FIDELIDADE;155.99;132.59;;03/09/2026;30/09/2026;Rao Ces
20880;Granplus Choice Cao Adulto Frango Carne 15kg;FIDELIDADE;159.90;129.99;;27/08/2026;16/09/2026;Rao Ces
41615;Pedigree Cao Adulto Carne Frango Cereais 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Ces
41609;Pedigree Cao Adulto Vegetais 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Ces
41610;Pedigree Cao Adulto Raa Pequena 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Ces
41611;Pedigree Cao Filhote 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Ces
302431;Pro Plan Cao Sensitive Skin Mini Salmao 2.5kg;FIDELIDADE;138.19;69.10;;27/08/2026;07/10/2026;Rao Ces
37055;Pro Plan Cao Adulto Raca Media 2.5kg;FIDELIDADE;131.59;65.80;;27/08/2026;07/10/2026;Rao Ces
28010;Pro Plan Cao Caloria Reduzida Mini Pequeno 7.5kg;FIDELIDADE;328.99;164.50;;27/08/2026;07/10/2026;Rao Ces
302767;Pro Plan Cao Filhote Raa Media Grande 2.5kg;FIDELIDADE;138.19;69.10;;27/08/2026;07/10/2026;Rao Ces
6654;Pro Plan Cao Adulto 1 A 7 Anos Mini-pequeno 1kg;FIDELIDADE;55.99;28.00;;27/08/2026;07/10/2026;Rao Ces
26451;Pro Plan Cao Adulto 1 A 7 Anos Mini Pequeno 7.5kg;FIDELIDADE;314.59;157.30;;27/08/2026;07/10/2026;Rao Ces
302188;Royal Canin Caes Maxi Adulto 12kg;FIDELIDADE;356.00;302.60;;03/09/2026;23/09/2026;Rao Ces
37058;Pro Plan Cao Calorias Reduzidas Raa Media Grande 2.5kg;FIDELIDADE;138.19;69.10;;27/08/2026;07/10/2026;Rao Ces
40862;Royal Canin Caes Maxi Joint Care Adulto Racas Grandes 10.1kg;FIDELIDADE;478.00;406.30;;03/09/2026;23/09/2026;Rao Ces
6650;Pro Plan Cao Adulto 1 A 7 Anos Raca Media 15kg;FIDELIDADE;412.39;206.20;;27/08/2026;07/10/2026;Rao Ces
276892;Royal Canin Caes Maxi Light 10,1kg;FIDELIDADE;426.99;362.94;;03/09/2026;23/09/2026;Rao Ces
302768;Pro Plan Cao Filhote Raa Media Grande 15kg;FIDELIDADE;454.19;227.10;;27/08/2026;07/10/2026;Rao Ces
302426;Pro Plan Vet Cao Hidrolizada Frango 7.5kg;FIDELIDADE;450.99;225.50;;27/08/2026;07/10/2026;Rao Ces
6652;Pro Plan Cao Senior Todos Os Portes 15kg;FIDELIDADE;412.39;206.20;;27/08/2026;07/10/2026;Rao Ces
37056;Pro Plan Cao Adulto 1 A 7 Anos Mini Pequeno 2.5kg;FIDELIDADE;131.59;65.80;;27/08/2026;07/10/2026;Rao Ces
301886;Pro Plan Vet Cao Trato Urinario Ur 2kg;FIDELIDADE;143.19;71.60;;27/08/2026;07/10/2026;Rao Ces
302192;Royal Canin Caes Giant Adulto 12kg;FIDELIDADE;337.00;286.45;;03/09/2026;23/09/2026;Rao Ces
15723;Royal Canin Ces Maxi Dermacomfort 10kg;FIDELIDADE;426.99;362.94;;03/09/2026;23/09/2026;Rao Ces
302548;Royal Canin Caes Giant Junior 12kg;FIDELIDADE;361.59;307.35;;03/09/2026;23/09/2026;Rao Ces
302432;Pro Plan Cao Sensitive Skin Mini Salmo 7.5kg;FIDELIDADE;328.99;164.50;;27/08/2026;07/10/2026;Rao Ces
37057;Pro Plan Cao Caloria Reduzida Raa Mini Pequena 2.5kg;FIDELIDADE;138.19;69.10;;27/08/2026;07/10/2026;Rao Ces
37060;Pro Plan Cao Filhote Raa Mini Pequena 2.5kg;FIDELIDADE;138.19;69.10;;27/08/2026;07/10/2026;Rao Ces
302576;Royal Canin Caes Maxi Junior 12kg;FIDELIDADE;382.97;325.52;;03/09/2026;23/09/2026;Rao Ces
27536;Pro Plan Cao Filhote Raa Mini Pequeno 7.5kg;FIDELIDADE;328.99;164.50;;27/08/2026;07/10/2026;Rao Ces
20158;Pro Plan Cao Filhote Raa Mini Pequena 1kg;FIDELIDADE;58.79;29.40;;27/08/2026;07/10/2026;Rao Ces
37054;Pro Plan Cao Adulto Raca Grande 2.5kg;FIDELIDADE;131.99;66.00;;27/08/2026;07/10/2026;Rao Ces
302190;Royal Canin Caes Maxi Adulto Ageing 8+ 12kg;FIDELIDADE;407.99;346.79;;03/09/2026;23/09/2026;Rao Ces
37053;Pro Plan Cao Active Mind Acima 7 Anos 2.5kg;FIDELIDADE;150.69;75.35;;27/08/2026;07/10/2026;Rao Ces
302193;Royal Canin Caes Maxi Adulto 5+ 12kg...p;FIDELIDADE;372.99;317.04;;03/09/2026;23/09/2026;Rao Ces
37396;Pro Plan Cao Active Mind Acima 7 Anos 1kg;FIDELIDADE;69.99;35.00;;27/08/2026;07/10/2026;Rao Ces
37395;Pro Plan Cao Active Mind Acima 7 Anos 15kg;FIDELIDADE;470.69;235.35;;27/08/2026;07/10/2026;Rao Ces
304648;Nutrio Natural Adultos Frango E Mandioca 15 Kg;FIDELIDADE;229.99;195.49;;03/09/2026;30/09/2026;Rao Ces
304649;Nutrio Natural Adultos Cordeiro E Batata Doce 15 Kg;FIDELIDADE;229.99;195.49;;03/09/2026;30/09/2026;Rao Ces
38304;Formula Fresh Caes Sensitive Mini/pq 1kg;OUTRA_D;50.00%;2;;27/08/2026;09/09/2026;Rao Ces
38242;Guabi Natural Cao Adulto Raca Media Frango 12kg;FIDELIDADE;259.99;204.27;;03/09/2026;30/09/2026;Rao Ces
38244;Guabi Natural Cao Adulto Raca Media Cordeiro 12kg;FIDELIDADE;279.99;219.99;;03/09/2026;30/09/2026;Rao Ces
304647;Nutrio Natural Adultos Frango E Batata Doce 15 Kg;FIDELIDADE;229.99;195.49;;03/09/2026;30/09/2026;Rao Ces
42404;Cat Excellence Castrados Senior 10.1kg;FIDELIDADE;189.99;161.49;;03/09/2026;30/09/2026;Rao Gatos
36442;Granplus Choice Gato Adulto Frango Carne 10.1kg;FIDELIDADE;145.99;129.99;;27/08/2026;16/09/2026;Rao Gatos
41623;Whiskas Adulto Frango 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Gatos
41618;Whiskas Castrado Carne 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Gatos
41617;Whiskas Adulto Carne 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Gatos
41621;Whiskas Adulto Peixe 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Gatos
304220;Whiskas Superfoods Adulto Salmao 10.1kg;FIDELIDADE;210.99;149.99;;03/09/2026;16/09/2026;Rao Gatos
41629;Whiskas Castrado Peixe 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Gatos
41619;Whiskas Adulto Mix Carne 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Gatos
41625;Whiskas Filhote Carne Leite 2.7kg;FIDELIDADE;49.99;42.99;;03/09/2026;16/09/2026;Rao Gatos
6976;Royal Canin Gatos Sensible 33 7.5kg;FIDELIDADE;453.98;385.88;;03/09/2026;30/09/2026;Rao Gatos
38211;Pro Plan Gato Adulto Castrado Salmao 1kg;FIDELIDADE;79.89;39.95;;27/08/2026;07/10/2026;Rao Gatos
38212;Pro Plan Gato Adulto Trato Urinario Frango 1kg;FIDELIDADE;79.89;39.95;;27/08/2026;07/10/2026;Rao Gatos
37047;Royal Canin Gatos Sterilised Adulto 10.1kg;FIDELIDADE;507.98;431.78;;03/09/2026;30/09/2026;Rao Gatos
38209;Pro Plan Gato Adulto Frango 1kg;FIDELIDADE;79.89;39.95;;27/08/2026;07/10/2026;Rao Gatos
9868;Pro Plan Gato Adulto Frango 7.5kg;FIDELIDADE;345.37;172.69;;27/08/2026;07/10/2026;Rao Gatos
6972;Royal Canin Gatos Persian 30 7.5kg;FIDELIDADE;472.99;402.04;;03/09/2026;30/09/2026;Rao Gatos
16531;Pro Plan Gato Adulto Sterilized 7.5kg;FIDELIDADE;345.37;172.69;;27/08/2026;07/10/2026;Rao Gatos
37043;Royal Canin Gatos Exigent 10.1kg;FIDELIDADE;507.98;431.78;;03/09/2026;30/09/2026;Rao Gatos
6963;Royal Canin Gatos Fit 7.5kg;FIDELIDADE;430.99;366.34;;03/09/2026;30/09/2026;Rao Gatos
38201;Pro Plan Gato Filhote Frango 400gr;FIDELIDADE;35.19;17.60;;27/08/2026;07/10/2026;Rao Gatos
38210;Pro Plan Gato Filhote Frango 1kg;FIDELIDADE;83.89;41.95;;27/08/2026;07/10/2026;Rao Gatos
10099;Pro Plan Gato Filhote 7.5kg;FIDELIDADE;361.99;181.00;;27/08/2026;07/10/2026;Rao Gatos
37044;Royal Canin Gatos Kitten 10.1kg;FIDELIDADE;534.00;453.90;;03/09/2026;30/09/2026;Rao Gatos
38219;Pro Plan Gato Filhote Frango 3kg;FIDELIDADE;187.09;93.55;;27/08/2026;07/10/2026;Rao Gatos
38218;Pro Plan Gato Adulto Frango 3kg;FIDELIDADE;179.99;90.00;;27/08/2026;07/10/2026;Rao Gatos
38220;Pro Plan Gato Adulto Castrado Salmao 3kg;FIDELIDADE;179.99;90.00;;27/08/2026;07/10/2026;Rao Gatos
38221;Pro Plan Gato Trato Urinrio Frango 3kg;FIDELIDADE;179.99;90.00;;27/08/2026;07/10/2026;Rao Gatos
20998;Pro Plan Gato Adulto Acima De 7 Anos 7.5kg;FIDELIDADE;345.37;172.69;;27/08/2026;07/10/2026;Rao Gatos
30815;Guabi Natural Gato Adulto Frango 7.5kg;FIDELIDADE;239.99;189.99;;03/09/2026;30/09/2026;Rao Gatos
30804;Guabi Natural Gato Castrado Frango 7.5kg;FIDELIDADE;259.99;199.99;;03/09/2026;30/09/2026;Rao Gatos
35861;Dog Chow Sache Cao Adulto Cordeiro 100gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
304718;Dog Chow Sache Cao Adulto Tripla Proteina Carne Frango Porco 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
34027;Cesar Sache Cao Adulto Cordeiro Assado 85gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
34026;Cesar Sache Cao Adulto Carne Assada 85gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
35870;Dog Chow Sache Cao Adulto Raa Pequena Carne 100gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
304717;Dog Chow Sache Cao Adulto Alta Proteina Carne Porco Frango 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
35859;Dog Chow Sache Cao Adulto Frango 100gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
41691;Golden Sache Cao Adulto Porte Pequeno Frango 85gr;FIDELIDADE;3.69;2.99;;27/08/2026;09/09/2026;Sachs Caes
41692;Golden Sache Cao Adulto Medio Grande Frango 85gr;FIDELIDADE;3.99;3.24;;27/08/2026;09/09/2026;Sachs Caes
304713;Dog Chow Sache Cao Adulto Frango E Arroz 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
35863;Dog Chow Sache Cao Adulto Carne 100gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
33580;Cesar Sache Cao Adulto File Mignon 85gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
33579;Cesar Sache Cao Adulto Frango Marinado 85gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
304712;Dog Chow Sache Cao Adulto Cordeiro E Arroz 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
304715;Dog Chow Sache Cao Adulto Triplo Proteina Carne Frango Salmao 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
35869;Dog Chow Sache Cao Adulto Raa Pequena Salmao 100gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
277525;Origens Sache Caes Adulto Carne 85g;PAGLEV;6;5;;27/08/2026;30/09/2026;Sachs Caes
304714;Dog Chow Sache Cao Adulto Carne E Arroz 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
304716;Dog Chow Sache Cao Adulto Multiproteina Carne Frango Porco Peru Peixe 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
41693;Golden Sache Cao Adulto Porte Pequeno Carne 85gr;FIDELIDADE;3.69;2.99;;27/08/2026;09/09/2026;Sachs Caes
277526;Origens Sache Caes Adulto Porte Pequeno Frango 85g;PAGLEV;6;5;;27/08/2026;30/09/2026;Sachs Caes
304710;Dog Chow Sache Cao Filhote Frango E Leite 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
304711;Dog Chow Sache Cao Filhote Carne E Leite 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
35860;Dog Chow Sache Cao Filhote Frango 100gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
41694;Golden Sache Cao Filhote Frango 85gr;FIDELIDADE;3.69;2.99;;27/08/2026;09/09/2026;Sachs Caes
35866;Dog Chow Sache Cao Filhote Carne 100gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
35867;Dog Chow Sache Filhote Raa Pequena Frango 100g;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Caes
277527;Origens Sache Caes Filhotes Carne E Frango 85g;PAGLEV;6;5;;27/08/2026;30/09/2026;Sachs Caes
304573;Pedigree Sache Cao Caramelo Adulto Churrasco 70gr;FIDELIDADE;2.99;2.55;;13/08/2026;16/09/2026;Sachs Caes
304575;Pedigree Sache Cao Caramelo Adulto Peixada 70gr;FIDELIDADE;2.99;2.55;;13/08/2026;16/09/2026;Sachs Caes
304577;Pedigree Sache Cao Caramelo Adulto Lombinho 70gr;FIDELIDADE;2.99;2.55;;13/08/2026;16/09/2026;Sachs Caes
304574;Pedigree Sache Cao Caramelo Adulto Galinhada 70gr;FIDELIDADE;2.99;2.55;;13/08/2026;16/09/2026;Sachs Caes
36503;Royal Canin Caes Sache Pomeranian 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
35566;Royal Canin Caes Sache Derma Comfort 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
35564;Royal Canin Caes Sache Light Weig Care 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
33795;Royal Canin Caes Sache Yorkshire Adulto 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
36504;Royal Canin Caes Sache Shih Tzu 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
35565;Royal Canin Caes Sache Digestive Care 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
34551;Royal Canin Caes Sache Mini Adulto 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
34550;Royal Canin Caes Sache Mini Puppy 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
34586;Royal Canin Caes Sache Mini Ageing 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Caes
35208;Friskies Sache Gato Adulto Cordeiro Ao Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
279103;Optimum Sache Gato Castrado Carne 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
35184;Optimum Sache Gato Adulto Manutenao Peso Frango 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
41698;Golden Sache Gato Castrado Carne 70gr;FIDELIDADE;2.99;2.49;;27/08/2026;09/09/2026;Sachs Gatos
279105;Optimum Sache Gato Castrado Salmao 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
279102;Optimum Sache Gato Adulto Carne 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
277848;Golden Sache Cao Adulto Power Training 85gr;FIDELIDADE;3.99;3.24;;27/08/2026;09/09/2026;Sachs Gatos
304515;Friskies Sache Gato Adulto Mix De Carne 80gr;FIDELIDADE;3.39;2.69;;03/09/2026;16/09/2026;Sachs Gatos
279104;Optimum Sache Gato Adulto Salmao 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
41696;Golden Sache Gato Adulto Atum 70gr;FIDELIDADE;2.99;2.49;;27/08/2026;09/09/2026;Sachs Gatos
24179;Friskies Sache Gato Adulto Frango Ao Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
24181;Friskies Sache Gato Adulto Atum Ao Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
24180;Friskies Sache Gato Adulto Peru Ao Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
35176;Friskies Sache Gato Adulto Carne Ao Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
304516;Friskies Sache Gato Adulto Mar De Sabores 80gr;FIDELIDADE;3.39;2.69;;03/09/2026;16/09/2026;Sachs Gatos
35311;Optimum Sache Gato Castrado Frango 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
36527;Optimum Sache Gato Adulto Frango 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
26444;Friskies Sache Gato Adulto Peixe-branco Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
304517;Friskies Sache Gato Adulto Megamix 80gr;FIDELIDADE;3.39;2.69;;03/09/2026;16/09/2026;Sachs Gatos
24422;Friskies Sache Gato Adulto Salmao Ao Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
41695;Golden Sache Gato Adulto Frango 70gr;FIDELIDADE;2.99;2.49;;27/08/2026;09/09/2026;Sachs Gatos
41697;Golden Sache Gato Castrado Frango 70gr;FIDELIDADE;2.99;2.49;;27/08/2026;09/09/2026;Sachs Gatos
35598;Optimum Sache Gato Filhote Frango 85gr;PAGLEV;4;3;;03/09/2026;16/09/2026;Sachs Gatos
41699;Golden Sache Gato Filhote Frango 70gr;FIDELIDADE;2.99;2.49;;27/08/2026;09/09/2026;Sachs Gatos
35178;Friskies Sache Gato Filhote Carne Ao Molho 85gr;FIDELIDADE;3.79;2.69;;03/09/2026;16/09/2026;Sachs Gatos
278392;Royal Canin Gatos Sache Hair Skin Pedaos 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
20903;Royal Canin Gatos Sache Hairball Care 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
10703;Royal Canin Gatos Sache Instinctive 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
38153;Royal Canin Gatos Sache Light Weight Care 85gr;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
39911;Royal Canin Gatos Sache Appetite Control Castrados 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
278397;Royal Canin Gatos Sache Sterilised Pat 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
15178;Royal Canin Gatos Sache Sterilised 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
278389;Royal Canin Gatos Sache Digestive Care 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
277567;Royal Canin Gatos Sache Digest Care Pedaos Sensitive 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
278398;Royal Canin Gatos Sache Sterilised Gelatina 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
10705;Royal Canin Gatos Sache Kitten Instinc 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
17135;Royal Canin Gatos Sache Instinctive 7 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
303668;Royal Canin Gatos Sache Ageing 11+ 85g;PAGLEV;3;2;;03/09/2026;16/09/2026;Sachs Gatos
303405;Pate Natal Peru (dog);BRINDE;1;0.01;;20/08/2026;30/09/2026;Sachs Gatos
303406;Pate Natal Bacalhau (cat);BRINDE;1;0.01;;20/08/2026;30/09/2026;Sachs Gatos
304576;Pedigree Sache Cao Caramelo Adulto Picadinho 70gr;FIDELIDADE;2.99;2.55;;13/08/2026;16/09/2026;Sachs Caes
